# TITLE= "run35_thmin70_rmin30_a0p5_f0p01_mdotw5.ionC4.dat"
# Coord_Sys CYLIND
x z var inwind i j
1.3285e+16 4.4283e+14 0.00e+00  -2   0   0
1.3285e+16 9.1261e+14 0.00e+00  -1   0   1
1.3285e+16 9.6813e+14 0.00e+00  -1   0   2
1.3285e+16 1.0270e+15 0.00e+00  -1   0   3
1.3285e+16 1.0895e+15 0.00e+00  -1   0   4
1.3285e+16 1.1558e+15 0.00e+00  -1   0   5
1.3285e+16 1.2261e+15 0.00e+00  -1   0   6
1.3285e+16 1.3007e+15 0.00e+00  -1   0   7
1.3285e+16 1.3798e+15 0.00e+00  -1   0   8
1.3285e+16 1.4638e+15 0.00e+00  -1   0   9
1.3285e+16 1.5528e+15 0.00e+00  -1   0  10
1.3285e+16 1.6473e+15 0.00e+00  -1   0  11
1.3285e+16 1.7475e+15 0.00e+00  -1   0  12
1.3285e+16 1.8538e+15 0.00e+00  -1   0  13
1.3285e+16 1.9666e+15 0.00e+00  -1   0  14
1.3285e+16 2.0862e+15 0.00e+00  -1   0  15
1.3285e+16 2.2131e+15 0.00e+00  -1   0  16
1.3285e+16 2.3478e+15 0.00e+00  -1   0  17
1.3285e+16 2.4906e+15 0.00e+00  -1   0  18
1.3285e+16 2.6421e+15 0.00e+00  -1   0  19
1.3285e+16 2.8029e+15 0.00e+00  -1   0  20
1.3285e+16 2.9734e+15 0.00e+00  -1   0  21
1.3285e+16 3.1543e+15 0.00e+00  -1   0  22
1.3285e+16 3.3462e+15 0.00e+00  -1   0  23
1.3285e+16 3.5497e+15 0.00e+00  -1   0  24
1.3285e+16 3.7657e+15 0.00e+00  -1   0  25
1.3285e+16 3.9948e+15 0.00e+00  -1   0  26
1.3285e+16 4.2378e+15 0.00e+00  -1   0  27
1.3285e+16 4.4956e+15 0.00e+00  -1   0  28
1.3285e+16 4.7691e+15 0.00e+00  -1   0  29
1.3285e+16 5.0593e+15 0.00e+00  -1   0  30
1.3285e+16 5.3670e+15 0.00e+00  -1   0  31
1.3285e+16 5.6936e+15 0.00e+00  -1   0  32
1.3285e+16 6.0399e+15 0.00e+00  -1   0  33
1.3285e+16 6.4074e+15 0.00e+00  -1   0  34
1.3285e+16 6.7972e+15 0.00e+00  -1   0  35
1.3285e+16 7.2107e+15 0.00e+00  -1   0  36
1.3285e+16 7.6494e+15 0.00e+00  -1   0  37
1.3285e+16 8.1147e+15 0.00e+00  -1   0  38
1.3285e+16 8.6084e+15 0.00e+00  -1   0  39
1.3285e+16 9.1321e+15 0.00e+00  -1   0  40
1.3285e+16 9.6877e+15 0.00e+00  -1   0  41
1.3285e+16 1.0277e+16 0.00e+00  -1   0  42
1.3285e+16 1.0902e+16 0.00e+00  -1   0  43
1.3285e+16 1.1565e+16 0.00e+00  -1   0  44
1.3285e+16 1.2269e+16 0.00e+00  -1   0  45
1.3285e+16 1.3015e+16 0.00e+00  -1   0  46
1.3285e+16 1.3807e+16 0.00e+00  -1   0  47
1.3285e+16 1.4647e+16 0.00e+00  -1   0  48
1.3285e+16 1.5538e+16 0.00e+00  -1   0  49
1.3285e+16 1.6484e+16 0.00e+00  -1   0  50
1.3285e+16 1.7486e+16 0.00e+00  -1   0  51
1.3285e+16 1.8550e+16 0.00e+00  -1   0  52
1.3285e+16 1.9679e+16 0.00e+00  -1   0  53
1.3285e+16 2.0876e+16 0.00e+00  -1   0  54
1.3285e+16 2.2146e+16 0.00e+00  -1   0  55
1.3285e+16 2.3493e+16 0.00e+00  -1   0  56
1.3285e+16 2.4923e+16 0.00e+00  -1   0  57
1.3285e+16 2.6439e+16 0.00e+00  -1   0  58
1.3285e+16 2.8047e+16 0.00e+00  -1   0  59
1.3285e+16 2.9753e+16 0.00e+00  -1   0  60
1.3285e+16 3.1564e+16 0.00e+00  -1   0  61
1.3285e+16 3.3484e+16 0.00e+00  -1   0  62
1.3285e+16 3.5521e+16 0.00e+00  -1   0  63
1.3285e+16 3.7682e+16 0.00e+00  -1   0  64
1.3285e+16 3.9974e+16 0.00e+00  -1   0  65
1.3285e+16 4.2406e+16 0.00e+00  -1   0  66
1.3285e+16 4.4986e+16 0.00e+00  -1   0  67
1.3285e+16 4.7723e+16 0.00e+00  -1   0  68
1.3285e+16 5.0626e+16 0.00e+00  -1   0  69
1.3285e+16 5.3706e+16 0.00e+00  -1   0  70
1.3285e+16 5.6973e+16 0.00e+00  -1   0  71
1.3285e+16 6.0439e+16 0.00e+00  -1   0  72
1.3285e+16 6.4116e+16 0.00e+00  -1   0  73
1.3285e+16 6.8017e+16 0.00e+00  -1   0  74
1.3285e+16 7.2155e+16 0.00e+00  -1   0  75
1.3285e+16 7.6544e+16 0.00e+00  -1   0  76
1.3285e+16 8.1201e+16 0.00e+00  -1   0  77
1.3285e+16 8.6141e+16 0.00e+00  -1   0  78
1.3285e+16 9.1381e+16 0.00e+00  -1   0  79
1.3285e+16 9.6941e+16 0.00e+00  -1   0  80
1.3285e+16 1.0284e+17 0.00e+00  -1   0  81
1.3285e+16 1.0909e+17 0.00e+00  -1   0  82
1.3285e+16 1.1573e+17 0.00e+00  -1   0  83
1.3285e+16 1.2277e+17 0.00e+00  -1   0  84
1.3285e+16 1.3024e+17 0.00e+00  -1   0  85
1.3285e+16 1.3816e+17 0.00e+00  -1   0  86
1.3285e+16 1.4657e+17 0.00e+00  -1   0  87
1.3285e+16 1.5549e+17 0.00e+00  -1   0  88
1.3285e+16 1.6495e+17 0.00e+00  -1   0  89
1.3285e+16 1.7498e+17 0.00e+00  -1   0  90
1.3285e+16 1.8563e+17 0.00e+00  -1   0  91
1.3285e+16 1.9692e+17 0.00e+00  -1   0  92
1.3285e+16 2.0890e+17 0.00e+00  -1   0  93
1.3285e+16 2.2161e+17 0.00e+00  -1   0  94
1.3285e+16 2.3509e+17 0.00e+00  -1   0  95
1.3285e+16 2.4939e+17 0.00e+00  -1   0  96
1.3285e+16 2.6456e+17 0.00e+00  -1   0  97
1.3285e+16 2.8066e+17 0.00e+00  -1   0  98
1.3285e+16 2.9773e+17 0.00e+00  -1   0  99
1.3285e+16 3.1584e+17 0.00e+00  -1   0 100
1.3285e+16 3.3506e+17 0.00e+00  -1   0 101
1.3285e+16 3.5544e+17 0.00e+00  -1   0 102
1.3285e+16 3.7707e+17 0.00e+00  -1   0 103
1.3285e+16 4.0001e+17 0.00e+00  -1   0 104
1.3285e+16 4.2434e+17 0.00e+00  -1   0 105
