1.40166e+01  3.76887e+01
1.38790e+01  3.77046e+01
1.34790e+01  3.75832e+01
1.31978e+01  3.75142e+01
1.44451e+01  3.73998e+01
1.43249e+01  3.74355e+01
1.42047e+01  3.75629e+01
1.48993e+01  3.75906e+01
1.50023e+01  3.76870e+01
1.51270e+01  3.76855e+01
1.52567e+01  3.77350e+01
1.72561e+01  3.44780e+01
1.73608e+01  3.48948e+01
1.74577e+01  3.43792e+01
1.75881e+01  3.44419e+01
1.77282e+01  3.45615e+01
1.79400e+01  3.46981e+01
