1.40454e+01  3.80644e+01 -9.20800e-03  9.01682e-03
1.39077e+01  3.80938e+01 -8.02150e-03  7.87602e-03
1.35078e+01  3.81901e+01 -7.33778e-03  7.21586e-03
1.32266e+01  3.82597e+01 -1.49772e-02  1.44778e-02
1.44738e+01  3.80636e+01 -1.25733e-02  1.22195e-02
1.43537e+01  3.79600e+01 -1.74439e-02  1.67702e-02
1.42335e+01  3.79853e+01 -1.31019e-02  1.27182e-02
1.48329e+01  3.83110e+01 -1.88032e-02  1.80234e-02
1.49281e+01  3.84398e+01 -1.26549e-02  1.22984e-02
1.50310e+01  3.85091e+01 -1.85512e-02  1.77928e-02
1.51558e+01  3.84367e+01 -2.48248e-02  2.34799e-02
1.52193e+01  3.84765e+01 -1.47657e-02  1.42823e-02
1.52854e+01  3.83571e+01 -2.01711e-02  1.92755e-02
1.72269e+01  3.58974e+01 -1.01808e-01  8.24159e-02
1.72698e+01  3.60681e+01 -1.04190e-01  8.39675e-02
1.73042e+01  3.60144e+01 -9.28692e-02  7.64663e-02
1.73316e+01  3.62557e+01 -9.91547e-02  8.06713e-02
1.73532e+01  3.60835e+01 -9.69974e-02  7.92395e-02
1.73738e+01  3.61456e+01 -1.09981e-01  8.76818e-02
1.73934e+01  3.61313e+01 -8.76167e-02  7.28733e-02
1.74122e+01  3.62354e+01 -9.48477e-02  7.78009e-02
1.74303e+01  3.61690e+01 -8.17333e-02  6.87606e-02
1.74476e+01  3.62382e+01 -9.28306e-02  7.64402e-02
1.74609e+01  3.61634e+01 -1.01557e-01  8.22518e-02
1.74739e+01  3.60981e+01 -1.10044e-01  8.77217e-02
1.74865e+01  3.63393e+01 -8.04151e-02  6.78260e-02
1.74987e+01  3.61188e+01 -1.06972e-01  8.57622e-02
1.75106e+01  3.61990e+01 -9.69100e-02  7.91812e-02
1.75251e+01  3.61445e+01 -8.31166e-02  6.97361e-02
1.75390e+01  3.62182e+01 -9.48887e-02  7.78284e-02
1.75499e+01  3.62523e+01 -9.10060e-02  7.52002e-02
1.75605e+01  3.62992e+01 -8.59771e-02  7.17367e-02
1.75708e+01  3.61122e+01 -1.09918e-01  8.76419e-02
1.75809e+01  3.61372e+01 -1.06972e-01  8.57622e-02
1.75908e+01  3.62345e+01 -9.48477e-02  7.78009e-02
1.76004e+01  3.62218e+01 -9.70411e-02  7.92686e-02
1.76099e+01  3.62601e+01 -9.29077e-02  7.64924e-02
1.76191e+01  3.61345e+01 -1.09918e-01  8.76419e-02
1.76282e+01  3.62527e+01 -9.48477e-02  7.78009e-02
1.76370e+01  3.61848e+01 -1.04136e-01  8.39327e-02
1.76500e+01  3.59697e+01 -9.48477e-02  7.78009e-02
1.76626e+01  3.62258e+01 -1.04136e-01  8.39327e-02
1.76708e+01  3.62066e+01 -1.09918e-01  8.76419e-02
1.76808e+01  3.61828e+01 -9.48887e-02  7.78284e-02
1.76906e+01  3.62542e+01 -1.09981e-01  8.76818e-02
1.77002e+01  3.63003e+01 -8.30608e-02  6.96968e-02
1.77096e+01  3.64098e+01 -9.09696e-02  7.51754e-02
1.77169e+01  3.63787e+01 -9.50531e-02  7.79388e-02
1.77242e+01  3.63615e+01 -9.70849e-02  7.92978e-02
1.77313e+01  3.62664e+01 -1.10233e-01  8.78417e-02
1.77400e+01  3.62918e+01 -8.75517e-02  7.28284e-02
1.77503e+01  3.62563e+01 -9.92013e-02  8.07021e-02
1.77603e+01  3.63766e+01 -9.10060e-02  7.52002e-02
1.77701e+01  3.63238e+01 -1.01607e-01  8.22846e-02
1.77797e+01  3.63266e+01 -1.06972e-01  8.57622e-02
1.77891e+01  3.63718e+01 -1.09981e-01  8.76818e-02
1.77982e+01  3.65339e+01 -9.91547e-02  8.06713e-02
1.78087e+01  3.64488e+01 -1.04190e-01  8.39675e-02
1.78218e+01  3.64283e+01 -9.91547e-02  8.06713e-02
1.78359e+01  3.63705e+01 -1.06972e-01  8.57622e-02
1.78482e+01  3.64458e+01 -1.09981e-01  8.76818e-02
1.78615e+01  3.63741e+01 -9.69537e-02  7.92104e-02
1.78744e+01  3.64697e+01 -1.09981e-01  8.76818e-02
1.78869e+01  3.63608e+01 -1.04190e-01  8.39675e-02
1.79003e+01  3.64033e+01 -1.10044e-01  8.77217e-02
1.79109e+01  3.65358e+01 -1.04190e-01  8.39675e-02
1.79247e+01  3.62855e+01 -9.92480e-02  8.07330e-02
1.79381e+01  3.65496e+01 -1.07030e-01  8.57995e-02
1.79478e+01  3.64915e+01 -1.04190e-01  8.39675e-02
1.79605e+01  3.63446e+01 -1.06972e-01  8.57622e-02
1.79769e+01  3.62602e+01 -1.07089e-01  8.58368e-02
1.79926e+01  3.64346e+01 -1.01607e-01  8.22846e-02
1.80059e+01  3.64738e+01 -9.92013e-02  8.07021e-02
1.80189e+01  3.64768e+01 -1.01707e-01  8.23502e-02
1.80314e+01  3.64595e+01 -1.07089e-01  8.58368e-02
1.80445e+01  3.64255e+01 -1.07147e-01  8.58741e-02
1.80564e+01  3.65526e+01 -1.10107e-01  8.77617e-02
1.80687e+01  3.64008e+01 -1.10297e-01  8.78818e-02
1.80847e+01  3.63470e+01 -1.09981e-01  8.76818e-02
1.81000e+01  3.64895e+01 -1.07030e-01  8.57995e-02
1.81142e+01  3.64789e+01 -1.06914e-01  8.57250e-02
1.81285e+01  3.65305e+01 -1.04244e-01  8.40024e-02
1.81445e+01  3.64628e+01 -1.04244e-01  8.40025e-02
1.81619e+01  3.64803e+01 -1.10107e-01  8.77617e-02
1.81805e+01  3.64610e+01 -1.10107e-01  8.77617e-02
1.81977e+01  3.66557e+01 -1.10107e-01  8.77617e-02
1.82154e+01  3.65832e+01 -1.07089e-01  8.58368e-02
1.82418e+01  3.65070e+01 -1.07615e-01  8.61741e-02
1.82839e+01  3.64549e+01 -1.10805e-01  8.82038e-02
1.83999e+01  3.65756e+01 -1.18527e-01  9.30168e-02
